Amp training started. 2016-07-29T14:27:09

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-LM6kOs.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  145        2016-07-29T14:27:56  1.567e-01    2.561e-02
  146        2016-07-29T14:27:56  1.567e-01    2.561e-02
  147        2016-07-29T14:27:56  1.567e-01    2.561e-02
  148        2016-07-29T14:27:56  1.566e-01    2.560e-02
  149        2016-07-29T14:27:57  1.566e-01    2.560e-02
  150        2016-07-29T14:27:57  1.565e-01    2.559e-02
  151        2016-07-29T14:27:57  1.564e-01    2.558e-02
  152        2016-07-29T14:27:57  1.569e-01    2.562e-02
  153        2016-07-29T14:27:57  1.563e-01    2.558e-02
  154        2016-07-29T14:27:57  1.563e-01    2.557e-02
  155        2016-07-29T14:27:57  1.562e-01    2.557e-02
  156        2016-07-29T14:27:57  1.562e-01    2.557e-02
  157        2016-07-29T14:27:58  1.562e-01    2.557e-02
  158        2016-07-29T14:27:58  1.562e-01    2.556e-02
  159        2016-07-29T14:27:58  1.561e-01    2.556e-02
  160        2016-07-29T14:27:58  1.561e-01    2.555e-02
  161        2016-07-29T14:27:58  1.559e-01    2.554e-02
  162        2016-07-29T14:27:58  1.559e-01    2.554e-02
  163        2016-07-29T14:27:58  1.558e-01    2.553e-02
  164        2016-07-29T14:27:58  1.561e-01    2.555e-02
  165        2016-07-29T14:27:59  1.558e-01    2.553e-02
  166        2016-07-29T14:27:59  1.557e-01    2.553e-02
  167        2016-07-29T14:27:59  1.557e-01    2.552e-02
  168        2016-07-29T14:27:59  1.556e-01    2.552e-02
  169        2016-07-29T14:27:59  1.555e-01    2.551e-02
  170        2016-07-29T14:27:59  1.555e-01    2.551e-02
  171        2016-07-29T14:27:59  1.554e-01    2.550e-02
  172        2016-07-29T14:27:59  1.552e-01    2.548e-02
  173        2016-07-29T14:27:59  1.549e-01    2.546e-02
  174        2016-07-29T14:28:00  1.546e-01    2.544e-02
  175        2016-07-29T14:28:00  1.544e-01    2.542e-02
  176        2016-07-29T14:28:00  1.540e-01    2.539e-02
  177        2016-07-29T14:28:00  1.548e-01    2.545e-02
  178        2016-07-29T14:28:00  1.538e-01    2.537e-02
  179        2016-07-29T14:28:00  1.536e-01    2.535e-02
  180        2016-07-29T14:28:00  1.532e-01    2.531e-02
  181        2016-07-29T14:28:00  1.532e-01    2.532e-02
  182        2016-07-29T14:28:01  1.530e-01    2.530e-02
  183        2016-07-29T14:28:01  1.527e-01    2.527e-02
  184        2016-07-29T14:28:01  1.524e-01    2.525e-02
  185        2016-07-29T14:28:01  1.520e-01    2.522e-02
  186        2016-07-29T14:28:01  1.518e-01    2.520e-02
  187        2016-07-29T14:28:01  1.517e-01    2.520e-02
  188        2016-07-29T14:28:01  1.516e-01    2.519e-02
  189        2016-07-29T14:28:01  1.516e-01    2.518e-02
  190        2016-07-29T14:28:02  1.515e-01    2.518e-02
  191        2016-07-29T14:28:02  1.514e-01    2.517e-02
  192        2016-07-29T14:28:02  1.514e-01    2.517e-02
  193        2016-07-29T14:28:02  1.514e-01    2.517e-02
  194        2016-07-29T14:28:02  1.514e-01    2.517e-02
  195        2016-07-29T14:28:02  1.513e-01    2.516e-02
  196        2016-07-29T14:28:02  1.513e-01    2.516e-02
  197        2016-07-29T14:28:02  1.513e-01    2.516e-02
  198        2016-07-29T14:28:02  1.513e-01    2.516e-02
  199        2016-07-29T14:28:03  1.513e-01    2.516e-02
Saving checkpoint data.
  200        2016-07-29T14:28:03  1.513e-01    2.516e-02
  201        2016-07-29T14:28:03  1.513e-01    2.516e-02
  202        2016-07-29T14:28:03  1.513e-01    2.516e-02
  203        2016-07-29T14:28:03  1.513e-01    2.516e-02
  204        2016-07-29T14:28:03  1.513e-01    2.516e-02
  205        2016-07-29T14:28:03  1.513e-01    2.516e-02
  206        2016-07-29T14:28:03  1.512e-01    2.515e-02
  207        2016-07-29T14:28:03  1.511e-01    2.515e-02
  208        2016-07-29T14:28:04  1.510e-01    2.514e-02
  209        2016-07-29T14:28:04  1.508e-01    2.512e-02
  210        2016-07-29T14:28:04  1.506e-01    2.511e-02
  211        2016-07-29T14:28:04  1.505e-01    2.509e-02
  212        2016-07-29T14:28:04  1.502e-01    2.507e-02
  213        2016-07-29T14:28:04  1.500e-01    2.505e-02
  214        2016-07-29T14:28:04  1.502e-01    2.507e-02
  215        2016-07-29T14:28:04  1.500e-01    2.505e-02
  216        2016-07-29T14:28:05  1.499e-01    2.504e-02
  217        2016-07-29T14:28:05  1.497e-01    2.503e-02
  218        2016-07-29T14:28:05  1.495e-01    2.501e-02
  219        2016-07-29T14:28:05  1.493e-01    2.499e-02
  220        2016-07-29T14:28:05  1.492e-01    2.499e-02
  221        2016-07-29T14:28:05  1.492e-01    2.498e-02
  222        2016-07-29T14:28:05  1.490e-01    2.497e-02
  223        2016-07-29T14:28:05  1.487e-01    2.495e-02
  224        2016-07-29T14:28:05  1.486e-01    2.493e-02
  225        2016-07-29T14:28:06  1.483e-01    2.491e-02
  226        2016-07-29T14:28:06  1.484e-01    2.492e-02
  227        2016-07-29T14:28:06  1.482e-01    2.490e-02
  228        2016-07-29T14:28:06  1.481e-01    2.489e-02
  229        2016-07-29T14:28:06  1.479e-01    2.488e-02
  230        2016-07-29T14:28:06  1.477e-01    2.486e-02
  231        2016-07-29T14:28:06  1.475e-01    2.484e-02
  232        2016-07-29T14:28:06  1.474e-01    2.483e-02
  233        2016-07-29T14:28:07  1.472e-01    2.482e-02
  234        2016-07-29T14:28:07  1.470e-01    2.480e-02
  235        2016-07-29T14:28:07  1.479e-01    2.488e-02
  236        2016-07-29T14:28:07  1.469e-01    2.479e-02
  237        2016-07-29T14:28:07  1.468e-01    2.478e-02
  238        2016-07-29T14:28:07  1.466e-01    2.477e-02
  239        2016-07-29T14:28:07  1.464e-01    2.475e-02
  240        2016-07-29T14:28:07  1.462e-01    2.473e-02
  241        2016-07-29T14:28:07  1.459e-01    2.471e-02
  242        2016-07-29T14:28:08  1.468e-01    2.479e-02
  243        2016-07-29T14:28:08  1.458e-01    2.470e-02
  244        2016-07-29T14:28:08  1.457e-01    2.469e-02
  245        2016-07-29T14:28:08  1.454e-01    2.467e-02
  246        2016-07-29T14:28:08  1.452e-01    2.465e-02
  247        2016-07-29T14:28:08  1.450e-01    2.463e-02
  248        2016-07-29T14:28:08  1.459e-01    2.470e-02
  249        2016-07-29T14:28:08  1.449e-01    2.462e-02
  250        2016-07-29T14:28:09  1.450e-01    2.463e-02
  251        2016-07-29T14:28:09  1.449e-01    2.462e-02
  252        2016-07-29T14:28:09  1.448e-01    2.462e-02
  253        2016-07-29T14:28:09  1.447e-01    2.461e-02
  254        2016-07-29T14:28:09  1.447e-01    2.461e-02
  255        2016-07-29T14:28:09  1.447e-01    2.460e-02
  256        2016-07-29T14:28:09  1.446e-01    2.460e-02
  257        2016-07-29T14:28:09  1.446e-01    2.460e-02
  258        2016-07-29T14:28:09  1.446e-01    2.460e-02
  259        2016-07-29T14:28:10  1.446e-01    2.460e-02
  260        2016-07-29T14:28:10  1.446e-01    2.460e-02
  261        2016-07-29T14:28:10  1.446e-01    2.460e-02
  262        2016-07-29T14:28:10  1.446e-01    2.460e-02
  263        2016-07-29T14:28:10  1.446e-01    2.460e-02
  264        2016-07-29T14:28:10  1.446e-01    2.460e-02
  265        2016-07-29T14:28:10  1.446e-01    2.460e-02
  266        2016-07-29T14:28:10  1.446e-01    2.460e-02
  267        2016-07-29T14:28:11  1.446e-01    2.460e-02
  268        2016-07-29T14:28:11  1.446e-01    2.460e-02
  269        2016-07-29T14:28:11  1.446e-01    2.460e-02
  270        2016-07-29T14:28:11  1.446e-01    2.460e-02
  271        2016-07-29T14:28:11  1.446e-01    2.460e-02
  272        2016-07-29T14:28:11  1.446e-01    2.460e-02
  273        2016-07-29T14:28:11  1.446e-01    2.460e-02
  274        2016-07-29T14:28:11  1.446e-01    2.460e-02
  275        2016-07-29T14:28:11  1.446e-01    2.460e-02
  276        2016-07-29T14:28:12  1.446e-01    2.460e-02
  277        2016-07-29T14:28:12  1.446e-01    2.460e-02
  278        2016-07-29T14:28:12  1.446e-01    2.460e-02
  279        2016-07-29T14:28:12  1.446e-01    2.460e-02
  280        2016-07-29T14:28:12  1.446e-01    2.460e-02
  281        2016-07-29T14:28:12  1.446e-01    2.460e-02
  282        2016-07-29T14:28:12  1.446e-01    2.460e-02
  283        2016-07-29T14:28:12  1.446e-01    2.460e-02
  284        2016-07-29T14:28:12  1.446e-01    2.460e-02
  285        2016-07-29T14:28:13  1.446e-01    2.460e-02
  286        2016-07-29T14:28:13  1.446e-01    2.460e-02
  287        2016-07-29T14:28:13  1.446e-01    2.460e-02
  288        2016-07-29T14:28:13  1.446e-01    2.460e-02
  289        2016-07-29T14:28:13  1.446e-01    2.460e-02
  290        2016-07-29T14:28:13  1.446e-01    2.460e-02
  291        2016-07-29T14:28:13  1.446e-01    2.460e-02
  292        2016-07-29T14:28:13  1.446e-01    2.460e-02
  293        2016-07-29T14:28:14  1.446e-01    2.460e-02
  294        2016-07-29T14:28:14  1.446e-01    2.460e-02
  295        2016-07-29T14:28:14  1.446e-01    2.460e-02
  296        2016-07-29T14:28:14  1.446e-01    2.460e-02
  297        2016-07-29T14:28:14  1.446e-01    2.460e-02
  298        2016-07-29T14:28:14  1.446e-01    2.460e-02
  299        2016-07-29T14:28:14  1.446e-01    2.460e-02
Saving checkpoint data.
  300        2016-07-29T14:28:14  1.446e-01    2.460e-02
  301        2016-07-29T14:28:14  1.446e-01    2.460e-02
  302        2016-07-29T14:28:15  1.446e-01    2.460e-02
