Amp training started. 2016-07-29T14:22:24

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [3, 3, 3]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-UyHPMC.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/3-3-3/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/3-3-3/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  176        2016-07-29T14:23:33  1.517e-02    7.967e-03
  177        2016-07-29T14:23:33  1.512e-02    7.954e-03
  178        2016-07-29T14:23:33  1.507e-02    7.941e-03
  179        2016-07-29T14:23:33  1.500e-02    7.922e-03
  180        2016-07-29T14:23:34  1.490e-02    7.896e-03
  181        2016-07-29T14:23:34  1.484e-02    7.880e-03
  182        2016-07-29T14:23:34  1.476e-02    7.858e-03
  183        2016-07-29T14:23:34  1.466e-02    7.832e-03
  184        2016-07-29T14:23:35  1.454e-02    7.799e-03
  185        2016-07-29T14:23:35  1.442e-02    7.767e-03
  186        2016-07-29T14:23:35  1.430e-02    7.736e-03
  187        2016-07-29T14:23:35  1.427e-02    7.728e-03
  188        2016-07-29T14:23:36  1.422e-02    7.713e-03
  189        2016-07-29T14:23:36  1.413e-02    7.688e-03
  190        2016-07-29T14:23:36  1.402e-02    7.659e-03
  191        2016-07-29T14:23:36  1.392e-02    7.632e-03
  192        2016-07-29T14:23:36  1.376e-02    7.589e-03
  193        2016-07-29T14:23:37  1.355e-02    7.530e-03
  194        2016-07-29T14:23:37  1.355e-02    7.530e-03
  195        2016-07-29T14:23:37  1.349e-02    7.514e-03
  196        2016-07-29T14:23:37  1.342e-02    7.494e-03
  197        2016-07-29T14:23:38  1.335e-02    7.473e-03
  198        2016-07-29T14:23:38  1.323e-02    7.441e-03
