Amp training started. 2016-07-29T13:50:22

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [2, 2]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-FTkaY9.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
  309        2016-07-29T13:51:58  9.772e-03    6.394e-03
  310        2016-07-29T13:51:58  9.585e-03    6.333e-03
  311        2016-07-29T13:51:58  9.433e-03    6.283e-03
  312        2016-07-29T13:51:58  9.312e-03    6.242e-03
  313        2016-07-29T13:51:58  9.236e-03    6.216e-03
  314        2016-07-29T13:51:59  9.124e-03    6.179e-03
  315        2016-07-29T13:51:59  9.025e-03    6.145e-03
  316        2016-07-29T13:51:59  8.958e-03    6.122e-03
  317        2016-07-29T13:51:59  8.877e-03    6.095e-03
  318        2016-07-29T13:51:59  8.790e-03    6.064e-03
  319        2016-07-29T13:52:00  8.721e-03    6.041e-03
  320        2016-07-29T13:52:00  8.667e-03    6.022e-03
  321        2016-07-29T13:52:00  8.627e-03    6.008e-03
  322        2016-07-29T13:52:00  8.612e-03    6.003e-03
  323        2016-07-29T13:52:00  8.588e-03    5.995e-03
  324        2016-07-29T13:52:01  8.569e-03    5.988e-03
  325        2016-07-29T13:52:01  8.542e-03    5.978e-03
  326        2016-07-29T13:52:01  8.499e-03    5.963e-03
  327        2016-07-29T13:52:01  8.421e-03    5.936e-03
  328        2016-07-29T13:52:02  8.296e-03    5.892e-03
  329        2016-07-29T13:52:02  8.108e-03    5.825e-03
  330        2016-07-29T13:52:02  7.809e-03    5.716e-03
  331        2016-07-29T13:52:02  8.138e-03    5.835e-03
  332        2016-07-29T13:52:02  7.654e-03    5.659e-03
  333        2016-07-29T13:52:03  7.383e-03    5.558e-03
  334        2016-07-29T13:52:03  6.969e-03    5.400e-03
  335        2016-07-29T13:52:03  6.959e-03    5.396e-03
  336        2016-07-29T13:52:03  6.757e-03    5.317e-03
  337        2016-07-29T13:52:04  6.688e-03    5.290e-03
  338        2016-07-29T13:52:04  6.618e-03    5.262e-03
  339        2016-07-29T13:52:04  6.590e-03    5.251e-03
  340        2016-07-29T13:52:04  6.545e-03    5.233e-03
  341        2016-07-29T13:52:04  6.496e-03    5.214e-03
  342        2016-07-29T13:52:05  6.459e-03    5.199e-03
  343        2016-07-29T13:52:05  6.436e-03    5.189e-03
  344        2016-07-29T13:52:05  6.400e-03    5.175e-03
  345        2016-07-29T13:52:05  6.356e-03    5.157e-03
  346        2016-07-29T13:52:06  6.318e-03    5.142e-03
  347        2016-07-29T13:52:06  6.293e-03    5.131e-03
  348        2016-07-29T13:52:06  6.254e-03    5.116e-03
  349        2016-07-29T13:52:06  6.219e-03    5.101e-03
  350        2016-07-29T13:52:06  6.204e-03    5.095e-03
  351        2016-07-29T13:52:07  6.179e-03    5.084e-03
  352        2016-07-29T13:52:07  6.134e-03    5.066e-03
  353        2016-07-29T13:52:07  6.059e-03    5.035e-03
  354        2016-07-29T13:52:07  5.953e-03    4.991e-03
  355        2016-07-29T13:52:08  5.888e-03    4.964e-03
  356        2016-07-29T13:52:08  5.842e-03    4.944e-03
  357        2016-07-29T13:52:08  5.818e-03    4.934e-03
  358        2016-07-29T13:52:08  5.794e-03    4.924e-03
  359        2016-07-29T13:52:08  5.773e-03    4.915e-03
  360        2016-07-29T13:52:09  5.746e-03    4.903e-03
  361        2016-07-29T13:52:09  5.725e-03    4.894e-03
  362        2016-07-29T13:52:09  5.703e-03    4.885e-03
  363        2016-07-29T13:52:09  5.692e-03    4.880e-03
  364        2016-07-29T13:52:09  5.679e-03    4.875e-03
  365        2016-07-29T13:52:10  5.670e-03    4.871e-03
  366        2016-07-29T13:52:10  5.663e-03    4.868e-03
  367        2016-07-29T13:52:10  5.652e-03    4.863e-03
  368        2016-07-29T13:52:10  5.635e-03    4.856e-03
  369        2016-07-29T13:52:10  5.637e-03    4.856e-03
  370        2016-07-29T13:52:10  5.623e-03    4.850e-03
  371        2016-07-29T13:52:11  5.602e-03    4.842e-03
  372        2016-07-29T13:52:11  5.567e-03    4.826e-03
  373        2016-07-29T13:52:11  5.573e-03    4.829e-03
  374        2016-07-29T13:52:11  5.541e-03    4.815e-03
  375        2016-07-29T13:52:11  5.498e-03    4.796e-03
  376        2016-07-29T13:52:12  5.433e-03    4.768e-03
  377        2016-07-29T13:52:12  5.402e-03    4.754e-03
  378        2016-07-29T13:52:12  5.366e-03    4.738e-03
  379        2016-07-29T13:52:12  5.358e-03    4.735e-03
  380        2016-07-29T13:52:12  5.345e-03    4.729e-03
  381        2016-07-29T13:52:13  5.334e-03    4.724e-03
  382        2016-07-29T13:52:13  5.333e-03    4.724e-03
  383        2016-07-29T13:52:13  5.331e-03    4.723e-03
  384        2016-07-29T13:52:13  5.329e-03    4.722e-03
  385        2016-07-29T13:52:14  5.325e-03    4.720e-03
  386        2016-07-29T13:52:14  5.318e-03    4.717e-03
  387        2016-07-29T13:52:14  5.308e-03    4.713e-03
  388        2016-07-29T13:52:14  5.297e-03    4.708e-03
  389        2016-07-29T13:52:14  5.278e-03    4.699e-03
  390        2016-07-29T13:52:15  5.248e-03    4.686e-03
  391        2016-07-29T13:52:15  5.206e-03    4.667e-03
  392        2016-07-29T13:52:15  5.170e-03    4.651e-03
  393        2016-07-29T13:52:15  5.155e-03    4.644e-03
  394        2016-07-29T13:52:15  5.147e-03    4.641e-03
  395        2016-07-29T13:52:16  5.138e-03    4.637e-03
  396        2016-07-29T13:52:16  5.129e-03    4.633e-03
  397        2016-07-29T13:52:16  5.125e-03    4.631e-03
  398        2016-07-29T13:52:16  5.122e-03    4.629e-03
  399        2016-07-29T13:52:17  5.119e-03    4.628e-03
Saving checkpoint data.
  400        2016-07-29T13:52:17  5.117e-03    4.627e-03
  401        2016-07-29T13:52:17  5.114e-03    4.626e-03
  402        2016-07-29T13:52:17  5.112e-03    4.625e-03
  403        2016-07-29T13:52:17  5.110e-03    4.624e-03
  404        2016-07-29T13:52:17  5.107e-03    4.623e-03
  405        2016-07-29T13:52:18  5.105e-03    4.621e-03
  406        2016-07-29T13:52:18  5.100e-03    4.619e-03
  407        2016-07-29T13:52:18  5.093e-03    4.616e-03
  408        2016-07-29T13:52:18  5.082e-03    4.611e-03
  409        2016-07-29T13:52:19  5.067e-03    4.604e-03
  410        2016-07-29T13:52:19  5.053e-03    4.598e-03
  411        2016-07-29T13:52:19  5.047e-03    4.595e-03
  412        2016-07-29T13:52:19  5.044e-03    4.594e-03
