Amp training started. 2016-07-29T16:13:30

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initial weights already present.
Initial scalings already present.
Calculating atomic fingerprints...
 Saved fingerprints file scripts/2016-07-28/generic2/2-2/fingerprints.db loaded with 239 entries. 0.0 min.
 Calculating 0 of 239 fingerprints (239 exist in file).
 ...all fingerprint operations complete. 0.0 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic2/2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
   91        2016-07-29T16:13:41  1.135e-01    2.179e-02
   92        2016-07-29T16:13:42  1.124e-01    2.168e-02
   93        2016-07-29T16:13:42  1.119e-01    2.164e-02
   94        2016-07-29T16:13:42  1.126e-01    2.171e-02
   95        2016-07-29T16:13:42  1.118e-01    2.163e-02
   96        2016-07-29T16:13:42  1.117e-01    2.162e-02
   97        2016-07-29T16:13:42  1.116e-01    2.161e-02
   98        2016-07-29T16:13:42  1.114e-01    2.159e-02
   99        2016-07-29T16:13:42  1.111e-01    2.156e-02
Saving checkpoint data.
  100        2016-07-29T16:13:43  1.109e-01    2.154e-02
  101        2016-07-29T16:13:43  1.109e-01    2.154e-02
  102        2016-07-29T16:13:43  1.108e-01    2.153e-02
  103        2016-07-29T16:13:43  1.106e-01    2.151e-02
  104        2016-07-29T16:13:43  1.104e-01    2.149e-02
  105        2016-07-29T16:13:43  1.103e-01    2.149e-02
  106        2016-07-29T16:13:43  1.102e-01    2.147e-02
  107        2016-07-29T16:13:43  1.100e-01    2.145e-02
  108        2016-07-29T16:13:43  1.096e-01    2.142e-02
  109        2016-07-29T16:13:44  1.092e-01    2.137e-02
  110        2016-07-29T16:13:44  1.110e-01    2.155e-02
  111        2016-07-29T16:13:44  1.090e-01    2.136e-02
  112        2016-07-29T16:13:44  1.088e-01    2.134e-02
  113        2016-07-29T16:13:44  1.085e-01    2.131e-02
  114        2016-07-29T16:13:44  1.081e-01    2.127e-02
  115        2016-07-29T16:13:44  1.079e-01    2.124e-02
  116        2016-07-29T16:13:44  1.077e-01    2.123e-02
  117        2016-07-29T16:13:44  1.076e-01    2.121e-02
  118        2016-07-29T16:13:45  1.075e-01    2.121e-02
  119        2016-07-29T16:13:45  1.074e-01    2.120e-02
  120        2016-07-29T16:13:45  1.072e-01    2.118e-02
  121        2016-07-29T16:13:45  1.071e-01    2.116e-02
  122        2016-07-29T16:13:45  1.069e-01    2.115e-02
  123        2016-07-29T16:13:45  1.066e-01    2.112e-02
  124        2016-07-29T16:13:45  1.062e-01    2.108e-02
  125        2016-07-29T16:13:45  1.058e-01    2.104e-02
  126        2016-07-29T16:13:46  1.053e-01    2.099e-02
  127        2016-07-29T16:13:46  1.046e-01    2.092e-02
  128        2016-07-29T16:13:46  1.036e-01    2.082e-02
  129        2016-07-29T16:13:46  1.018e-01    2.064e-02
  130        2016-07-29T16:13:46  9.874e-02    2.033e-02
  131        2016-07-29T16:13:46  9.415e-02    1.985e-02
  132        2016-07-29T16:13:46  9.201e-02    1.962e-02
  133        2016-07-29T16:13:46  9.165e-02    1.958e-02
  134        2016-07-29T16:13:46  9.128e-02    1.954e-02
  135        2016-07-29T16:13:47  9.112e-02    1.953e-02
  136        2016-07-29T16:13:47  9.092e-02    1.950e-02
  137        2016-07-29T16:13:47  9.083e-02    1.949e-02
  138        2016-07-29T16:13:47  9.077e-02    1.949e-02
  139        2016-07-29T16:13:47  9.074e-02    1.948e-02
  140        2016-07-29T16:13:47  9.073e-02    1.948e-02
  141        2016-07-29T16:13:47  9.073e-02    1.948e-02
  142        2016-07-29T16:13:47  9.073e-02    1.948e-02
  143        2016-07-29T16:13:47  9.073e-02    1.948e-02
  144        2016-07-29T16:13:48  9.073e-02    1.948e-02
  145        2016-07-29T16:13:48  9.072e-02    1.948e-02
  146        2016-07-29T16:13:48  9.072e-02    1.948e-02
  147        2016-07-29T16:13:48  9.071e-02    1.948e-02
  148        2016-07-29T16:13:48  9.070e-02    1.948e-02
  149        2016-07-29T16:13:48  9.068e-02    1.948e-02
  150        2016-07-29T16:13:48  9.064e-02    1.947e-02
  151        2016-07-29T16:13:48  9.061e-02    1.947e-02
  152        2016-07-29T16:13:48  9.055e-02    1.946e-02
  153        2016-07-29T16:13:49  9.045e-02    1.945e-02
  154        2016-07-29T16:13:49  9.031e-02    1.944e-02
  155        2016-07-29T16:13:49  9.032e-02    1.944e-02
  156        2016-07-29T16:13:49  9.027e-02    1.943e-02
  157        2016-07-29T16:13:49  9.022e-02    1.943e-02
  158        2016-07-29T16:13:49  9.018e-02    1.942e-02
  159        2016-07-29T16:13:49  9.011e-02    1.942e-02
  160        2016-07-29T16:13:49  9.013e-02    1.942e-02
  161        2016-07-29T16:13:50  9.007e-02    1.941e-02
  162        2016-07-29T16:13:50  9.000e-02    1.941e-02
  163        2016-07-29T16:13:50  9.005e-02    1.941e-02
  164        2016-07-29T16:13:50  8.996e-02    1.940e-02
  165        2016-07-29T16:13:50  8.990e-02    1.939e-02
  166        2016-07-29T16:13:50  8.981e-02    1.939e-02
  167        2016-07-29T16:13:50  8.970e-02    1.937e-02
  168        2016-07-29T16:13:50  9.025e-02    1.943e-02
  169        2016-07-29T16:13:50  8.966e-02    1.937e-02
  170        2016-07-29T16:13:51  8.961e-02    1.936e-02
  171        2016-07-29T16:13:51  8.953e-02    1.935e-02
  172        2016-07-29T16:13:51  8.949e-02    1.935e-02
  173        2016-07-29T16:13:51  8.946e-02    1.935e-02
  174        2016-07-29T16:13:51  8.946e-02    1.935e-02
  175        2016-07-29T16:13:51  8.945e-02    1.935e-02
  176        2016-07-29T16:13:51  8.942e-02    1.934e-02
  177        2016-07-29T16:13:51  8.939e-02    1.934e-02
  178        2016-07-29T16:13:51  8.934e-02    1.933e-02
  179        2016-07-29T16:13:52  8.936e-02    1.934e-02
  180        2016-07-29T16:13:52  8.931e-02    1.933e-02
  181        2016-07-29T16:13:52  8.928e-02    1.933e-02
  182        2016-07-29T16:13:52  8.926e-02    1.933e-02
  183        2016-07-29T16:13:52  8.924e-02    1.932e-02
  184        2016-07-29T16:13:52  8.924e-02    1.932e-02
  185        2016-07-29T16:13:52  8.923e-02    1.932e-02
  186        2016-07-29T16:13:52  8.923e-02    1.932e-02
  187        2016-07-29T16:13:52  8.923e-02    1.932e-02
  188        2016-07-29T16:13:53  8.923e-02    1.932e-02
  189        2016-07-29T16:13:53  8.923e-02    1.932e-02
  190        2016-07-29T16:13:53  8.922e-02    1.932e-02
  191        2016-07-29T16:13:53  8.922e-02    1.932e-02
  192        2016-07-29T16:13:53  8.921e-02    1.932e-02
  193        2016-07-29T16:13:53  8.919e-02    1.932e-02
  194        2016-07-29T16:13:53  8.917e-02    1.932e-02
  195        2016-07-29T16:13:53  8.912e-02    1.931e-02
  196        2016-07-29T16:13:54  8.904e-02    1.930e-02
  197        2016-07-29T16:13:54  8.891e-02    1.929e-02
  198        2016-07-29T16:13:54  8.928e-02    1.933e-02
  199        2016-07-29T16:13:54  8.886e-02    1.928e-02
Saving checkpoint data.
  200        2016-07-29T16:13:54  8.876e-02    1.927e-02
  201        2016-07-29T16:13:54  8.866e-02    1.926e-02
  202        2016-07-29T16:13:54  8.849e-02    1.924e-02
  203        2016-07-29T16:13:54  8.846e-02    1.924e-02
  204        2016-07-29T16:13:54  8.840e-02    1.923e-02
  205        2016-07-29T16:13:55  8.828e-02    1.922e-02
  206        2016-07-29T16:13:55  8.827e-02    1.922e-02
  207        2016-07-29T16:13:55  8.826e-02    1.922e-02
  208        2016-07-29T16:13:55  8.825e-02    1.922e-02
