Amp training started. 2016-07-29T14:41:06

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 1 cores.

Training on 239 images.
Hashing images...
 239 unique images after hashing.
 ...hashing completed. 0.0 min.
1 unique elements included: C
Symmetry functions for each element:
  C: 8
Hidden-layer structure:
  C: [1, 1]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 239 of 239 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-J05VYk.db.
 Calculated 239 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to scripts/2016-07-28/generic1/2-2-2/fingerprints.db. 0.0 min.
 ...all fingerprint operations complete. 0.5 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.
Initial parameters saved in file scripts/2016-07-28/generic1/2-2-2/initial-parameters.json.

Starting optimization of cost function...
 Energy goal: 1.000e-03
 No force training.
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
   89        2016-07-29T14:41:47  1.017e-01    2.063e-02
   90        2016-07-29T14:41:47  9.901e-02    2.035e-02
   91        2016-07-29T14:41:47  9.520e-02    1.996e-02
   92        2016-07-29T14:41:47  9.432e-02    1.987e-02
   93        2016-07-29T14:41:47  9.338e-02    1.977e-02
   94        2016-07-29T14:41:47  9.082e-02    1.949e-02
   95        2016-07-29T14:41:47  8.865e-02    1.926e-02
   96        2016-07-29T14:41:47  8.758e-02    1.914e-02
   97        2016-07-29T14:41:48  8.751e-02    1.913e-02
   98        2016-07-29T14:41:48  8.747e-02    1.913e-02
   99        2016-07-29T14:41:48  8.746e-02    1.913e-02
Saving checkpoint data.
  100        2016-07-29T14:41:48  8.744e-02    1.913e-02
  101        2016-07-29T14:41:48  8.744e-02    1.913e-02
  102        2016-07-29T14:41:48  8.743e-02    1.913e-02
  103        2016-07-29T14:41:48  8.743e-02    1.913e-02
  104        2016-07-29T14:41:48  8.741e-02    1.912e-02
  105        2016-07-29T14:41:48  8.739e-02    1.912e-02
  106        2016-07-29T14:41:49  8.736e-02    1.912e-02
  107        2016-07-29T14:41:49  8.731e-02    1.911e-02
  108        2016-07-29T14:41:49  8.726e-02    1.911e-02
  109        2016-07-29T14:41:49  8.716e-02    1.910e-02
  110        2016-07-29T14:41:49  8.702e-02    1.908e-02
  111        2016-07-29T14:41:49  8.696e-02    1.907e-02
  112        2016-07-29T14:41:49  8.691e-02    1.907e-02
  113        2016-07-29T14:41:49  8.688e-02    1.907e-02
  114        2016-07-29T14:41:50  8.686e-02    1.906e-02
  115        2016-07-29T14:41:50  8.683e-02    1.906e-02
  116        2016-07-29T14:41:50  8.681e-02    1.906e-02
  117        2016-07-29T14:41:50  8.680e-02    1.906e-02
  118        2016-07-29T14:41:50  8.680e-02    1.906e-02
  119        2016-07-29T14:41:50  8.680e-02    1.906e-02
  120        2016-07-29T14:41:50  8.680e-02    1.906e-02
  121        2016-07-29T14:41:50  8.680e-02    1.906e-02
  122        2016-07-29T14:41:50  8.679e-02    1.906e-02
  123        2016-07-29T14:41:51  8.678e-02    1.906e-02
  124        2016-07-29T14:41:51  8.677e-02    1.905e-02
  125        2016-07-29T14:41:51  8.673e-02    1.905e-02
  126        2016-07-29T14:41:51  8.669e-02    1.904e-02
  127        2016-07-29T14:41:51  8.662e-02    1.904e-02
  128        2016-07-29T14:41:51  8.657e-02    1.903e-02
  129        2016-07-29T14:41:51  8.648e-02    1.902e-02
  130        2016-07-29T14:41:51  8.636e-02    1.901e-02
  131        2016-07-29T14:41:52  8.622e-02    1.899e-02
  132        2016-07-29T14:41:52  8.655e-02    1.903e-02
  133        2016-07-29T14:41:52  8.615e-02    1.899e-02
  134        2016-07-29T14:41:52  8.608e-02    1.898e-02
  135        2016-07-29T14:41:52  8.598e-02    1.897e-02
  136        2016-07-29T14:41:52  8.586e-02    1.895e-02
  137        2016-07-29T14:41:52  8.570e-02    1.894e-02
  138        2016-07-29T14:41:52  8.633e-02    1.901e-02
  139        2016-07-29T14:41:52  8.564e-02    1.893e-02
  140        2016-07-29T14:41:53  8.554e-02    1.892e-02
  141        2016-07-29T14:41:53  8.541e-02    1.890e-02
  142        2016-07-29T14:41:53  8.546e-02    1.891e-02
  143        2016-07-29T14:41:53  8.537e-02    1.890e-02
  144        2016-07-29T14:41:53  8.530e-02    1.889e-02
  145        2016-07-29T14:41:53  8.520e-02    1.888e-02
  146        2016-07-29T14:41:53  8.530e-02    1.889e-02
  147        2016-07-29T14:41:53  8.516e-02    1.888e-02
  148        2016-07-29T14:41:53  8.510e-02    1.887e-02
  149        2016-07-29T14:41:54  8.500e-02    1.886e-02
  150        2016-07-29T14:41:54  8.492e-02    1.885e-02
  151        2016-07-29T14:41:54  8.481e-02    1.884e-02
  152        2016-07-29T14:41:54  8.473e-02    1.883e-02
  153        2016-07-29T14:41:54  8.468e-02    1.882e-02
  154        2016-07-29T14:41:54  8.459e-02    1.881e-02
  155        2016-07-29T14:41:54  8.455e-02    1.881e-02
  156        2016-07-29T14:41:54  8.453e-02    1.881e-02
  157        2016-07-29T14:41:55  8.450e-02    1.880e-02
  158        2016-07-29T14:41:55  8.448e-02    1.880e-02
  159        2016-07-29T14:41:55  8.443e-02    1.880e-02
  160        2016-07-29T14:41:55  8.436e-02    1.879e-02
  161        2016-07-29T14:41:55  8.426e-02    1.878e-02
  162        2016-07-29T14:41:55  8.450e-02    1.880e-02
  163        2016-07-29T14:41:55  8.421e-02    1.877e-02
  164        2016-07-29T14:41:55  8.416e-02    1.877e-02
  165        2016-07-29T14:41:55  8.410e-02    1.876e-02
  166        2016-07-29T14:41:56  8.403e-02    1.875e-02
  167        2016-07-29T14:41:56  8.399e-02    1.875e-02
  168        2016-07-29T14:41:56  8.394e-02    1.874e-02
  169        2016-07-29T14:41:56  8.389e-02    1.873e-02
  170        2016-07-29T14:41:56  8.399e-02    1.875e-02
  171        2016-07-29T14:41:56  8.386e-02    1.873e-02
  172        2016-07-29T14:41:56  8.382e-02    1.873e-02
  173        2016-07-29T14:41:56  8.377e-02    1.872e-02
  174        2016-07-29T14:41:57  8.371e-02    1.872e-02
  175        2016-07-29T14:41:57  8.364e-02    1.871e-02
  176        2016-07-29T14:41:57  8.368e-02    1.871e-02
  177        2016-07-29T14:41:57  8.359e-02    1.870e-02
  178        2016-07-29T14:41:57  8.353e-02    1.869e-02
  179        2016-07-29T14:41:57  8.349e-02    1.869e-02
  180        2016-07-29T14:41:57  8.343e-02    1.868e-02
  181        2016-07-29T14:41:57  8.353e-02    1.869e-02
  182        2016-07-29T14:41:57  8.341e-02    1.868e-02
  183        2016-07-29T14:41:58  8.339e-02    1.868e-02
  184        2016-07-29T14:41:58  8.337e-02    1.868e-02
  185        2016-07-29T14:41:58  8.335e-02    1.867e-02
  186        2016-07-29T14:41:58  8.335e-02    1.868e-02
  187        2016-07-29T14:41:58  8.334e-02    1.867e-02
  188        2016-07-29T14:41:58  8.333e-02    1.867e-02
  189        2016-07-29T14:41:58  8.332e-02    1.867e-02
  190        2016-07-29T14:41:59  8.330e-02    1.867e-02
  191        2016-07-29T14:41:59  8.327e-02    1.867e-02
  192        2016-07-29T14:41:59  8.325e-02    1.866e-02
  193        2016-07-29T14:41:59  8.321e-02    1.866e-02
  194        2016-07-29T14:41:59  8.315e-02    1.865e-02
  195        2016-07-29T14:41:59  8.310e-02    1.865e-02
  196        2016-07-29T14:41:59  8.310e-02    1.865e-02
  197        2016-07-29T14:41:59  8.310e-02    1.865e-02
  198        2016-07-29T14:42:00  8.309e-02    1.865e-02
  199        2016-07-29T14:42:00  8.308e-02    1.864e-02
Saving checkpoint data.
  200        2016-07-29T14:42:00  8.306e-02    1.864e-02
  201        2016-07-29T14:42:00  8.304e-02    1.864e-02
  202        2016-07-29T14:42:00  8.300e-02    1.864e-02
  203        2016-07-29T14:42:00  8.296e-02    1.863e-02
  204        2016-07-29T14:42:00  8.322e-02    1.866e-02
  205        2016-07-29T14:42:01  8.295e-02    1.863e-02
  206        2016-07-29T14:42:01  8.294e-02    1.863e-02
  207        2016-07-29T14:42:01  8.294e-02    1.863e-02
  208        2016-07-29T14:42:01  8.293e-02    1.863e-02
  209        2016-07-29T14:42:01  8.291e-02    1.863e-02
  210        2016-07-29T14:42:01  8.290e-02    1.862e-02
  211        2016-07-29T14:42:01  8.288e-02    1.862e-02
  212        2016-07-29T14:42:01  8.286e-02    1.862e-02
  213        2016-07-29T14:42:02  8.285e-02    1.862e-02
  214        2016-07-29T14:42:02  8.284e-02    1.862e-02
  215        2016-07-29T14:42:02  8.287e-02    1.862e-02
  216        2016-07-29T14:42:02  8.282e-02    1.862e-02
  217        2016-07-29T14:42:02  8.286e-02    1.862e-02
